VGG16_FPR(X),VGG16_TPR(Y),EffNetB0_FPR(X),EffNetB0_TPR(Y),SwinT_FPR(X),SwinT_TPR(Y)
0.17034068136272543,0.605263,0.17034068136272543,0.4743904122227713,0.17034068136272543,0.7869425296662504
0.1723446893787575,0.605263,0.1723446893787575,0.4766897440570013,0.1723446893787575,0.7882199609943654
0.17434869739478956,0.605263,0.17434869739478956,0.47898907589123135,0.17434869739478956,0.7895792640008598
0.17635270541082163,0.605263,0.17635270541082163,0.4812884077254614,0.17635270541082163,0.7953276257778255
0.1783567134268537,0.605263,0.1783567134268537,0.4835877395596914,0.1783567134268537,0.8010759875547913
0.18036072144288576,0.605263,0.18036072144288576,0.4858870713939214,0.18036072144288576,0.806824349331757
0.18236472945891782,0.605263,0.18236472945891782,0.48818640322815143,0.18236472945891782,0.8125727111087228
0.1843687374749499,0.605263,0.1843687374749499,0.49048573506238147,0.1843687374749499,0.815789
0.18637274549098196,0.605263,0.18637274549098196,0.4927850668966115,0.18637274549098196,0.815789
0.18837675350701402,0.605263,0.18837675350701402,0.49508439873084154,0.18837675350701402,0.815789
0.1903807615230461,0.605263,0.1903807615230461,0.49738373056507157,0.1903807615230461,0.815789
0.19238476953907813,0.605263,0.19238476953907813,0.49968306239930155,0.19238476953907813,0.815789
0.1943887775551102,0.6069150672240491,0.1943887775551102,0.5099124033442947,0.1943887775551102,0.815789
0.19639278557114226,0.608831260631138,0.19639278557114226,0.5214095637868279,0.19639278557114226,0.815789
0.19839679358717432,0.6107474540382268,0.19839679358717432,0.526316,0.19839679358717432,0.8166128180788642
0.2004008016032064,0.6126636474453158,0.2004008016032064,0.526316,0.2004008016032064,0.8180499239717137
0.20240480961923846,0.6145798408524046,0.20240480961923846,0.526316,0.20240480961923846,0.8194870298645632
0.20440881763527052,0.6164960342594935,0.20440881763527052,0.526316,0.20440881763527052,0.8209241357574129
0.2064128256513026,0.6184122276665823,0.2064128256513026,0.526316,0.2064128256513026,0.8223612416502624
0.20841683366733466,0.6203284210736713,0.20841683366733466,0.5348988183298855,0.20841683366733466,0.8237983475431119
0.21042084168336672,0.6222446144807601,0.21042084168336672,0.5435211095087881,0.21042084168336672,0.8252354534359615
0.2124248496993988,0.6241608078878489,0.2124248496993988,0.5521434006876906,0.2124248496993988,0.826672559328811
0.21442885771543085,0.6260770012949378,0.21442885771543085,0.5607656918665933,0.21442885771543085,0.8281096652216605
0.21643286573146292,0.6279931947020266,0.21643286573146292,0.5693879830454959,0.21643286573146292,0.8295467711145101
0.21843687374749496,0.6299093881091156,0.21843687374749496,0.5780102742243983,0.21843687374749496,0.8309838770073597
0.22044088176352702,0.6319077594278298,0.22044088176352702,0.5866325654033009,0.22044088176352702,0.8324209829002092
