FPR(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.29058116232464926,0.8958017035227133,0.733976586336354,0.9245758084616464
0.2925851703406813,0.895999923721356,0.7358927101219115,0.9250356613635891
0.2945891783567134,0.8961981439199987,0.7426432142217723,0.9254955142655318
0.29659318637274545,0.8963963641186415,0.7541403746643055,0.9259553671674744
0.2985971943887775,0.8965945843172843,0.763158,0.9264152200694171
0.3006012024048096,0.896792804515927,0.763158,0.9268750729713597
0.30260521042084165,0.8969910247145698,0.763158,0.9273349258733025
0.3046092184368737,0.8971892449132126,0.763158,0.9277947787752451
0.3066132264529058,0.8973874651118553,0.763158,0.9282546316771878
0.30861723446893785,0.8975856853104981,0.763158,0.9287144845791304
0.3106212424849699,0.8977839055091409,0.763158,0.9291743374810731
0.312625250501002,0.8979821257077836,0.763158,0.9296341903830158
0.31462925851703405,0.8981803459064264,0.763158,0.9300940432849585
0.3166332665330661,0.8983785661050692,0.763158,0.9305538961869011
0.3186372745490982,0.8985767863037118,0.763158,0.9310137490888438
0.32064128256513025,0.8987750065023546,0.763158,0.9314736019907864
0.3226452905811623,0.8989732267009974,0.763158,0.9319334548927292
0.3246492985971944,0.8991714468996402,0.763158,0.9323933077946718
0.32665330661322645,0.8993696670982829,0.763158,0.9328531606966145
0.3286573146292585,0.8995678872969257,0.763158,0.9333130135985572
0.3306613226452906,0.8997661074955685,0.763158,0.9337728665004998
0.33266533066132264,0.8999643276942112,0.763158,0.9342327194024426
0.33466933867735466,0.900162547892854,0.763158,0.9346925723043852
0.3366733466933867,0.9003607680914968,0.763158,0.9351524252063278
0.3386773547094188,0.9005589882901395,0.763158,0.9356122781082705
