epoch,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,train_bce_mean,train_bce_std,val_bce_mean,val_bce_std,val_auc_mean,val_auc_std
11,0.8172446026322218,0.018925602723584654,0.723675224877995,0.09601852254028226,0.4566475791649845,0.021372508562097346,0.5682826040262359,0.06692890437652982,0.7685882269407106,0.09023805354568909
12,0.8289284500581747,0.011651347451430049,0.7134144906084464,0.05085672378797178,0.4422849722009605,0.015145635709106863,0.5731879032428553,0.057227329826437086,0.7649430844001717,0.08983421073650123
13,0.8391399754785859,0.023629437280238537,0.7246232989576094,0.0695099375077114,0.42315056068786305,0.030133307255677703,0.5613279385872325,0.06089755610168082,0.7713041965670313,0.09018776502458711
14,0.8531940250040272,0.02188314941984992,0.7824201790574022,0.070529356371417,0.40487866471334844,0.03200668216912841,0.5012025315287919,0.059817636212990966,0.7735416498404936,0.08846167379292512
15,0.8653502780154607,0.029276029491630134,0.7589421601171676,0.046034751378796195,0.3843836272090339,0.034081067977449774,0.5255449410934115,0.052723568975588435,0.7762383762005046,0.07959276882838927
16,0.8766922597657428,0.009050663099870251,0.7403413868323278,0.08982735724435607,0.3679490487864329,0.01629239359030658,0.5426854287883668,0.08603684277135379,0.7840608670269723,0.07548375161528366
17,0.8758910476850141,0.020211384708033606,0.7756443061576753,0.014688093160465477,0.3601282011433817,0.0187328995014854,0.5025619323938365,0.013706669873530792,0.7849960596592614,0.08174124459820525
18,0.8768209613298763,0.021720708426498227,0.8047442088173014,0.05422617584267642,0.36054761854177675,0.030117278549411458,0.4718791849076485,0.0453971056008317,0.7910375877949333,0.0762255378731271
19,0.891874344017365,0.011948846061008248,0.7969522953352098,0.032443642098267306,0.34312151187078355,0.019597932557173715,0.4757281136083288,0.027269256336018885,0.7927739892590243,0.07942431472713528
20,0.895118599523836,0.01174497372064982,0.7975617157845096,0.08380169180610962,0.328853327507343,0.017512543115156452,0.47413110408332315,0.07778342906631863,0.7878492381699884,0.08258391517290335
21,0.8980075463968193,0.015555316137271272,0.7998164481643925,0.07122364804143078,0.3223602202674747,0.024959222906850327,0.46216880456142795,0.06189356219274376,0.7936231705137319,0.07541890295809178
22,0.9031539086683502,0.010996112820358632,0.7735535426934239,0.0658053075594387,0.31297942292030345,0.02091826280232157,0.4984951163261959,0.06352460840169818,0.7905088292773932,0.07279669925903817
23,0.9123944253401799,0.012054543131838041,0.8167651396153802,0.050588872096649536,0.29309630164557304,0.021592779991477937,0.44965214216481275,0.06150550774971023,0.7889369535102015,0.07617635228923737
24,0.9141166568195718,0.014694253037271895,0.8161915354219186,0.03800202852154919,0.29490187419836034,0.022764453207658564,0.44329232847531974,0.046746086077195104,0.788050950502363,0.07685792728286091
25,0.9131579586484019,0.00780283854909678,0.8081174153817152,0.056182512795936154,0.29474918275385364,0.020118104186893082,0.4512783924961997,0.06686708641803925,0.785461124942388,0.07874564798515721
26,0.9226311176718813,0.012836311730579234,0.8215502693158856,0.03427506419467451,0.2818859545446004,0.019881090811954893,0.4382792229662538,0.040947388586350296,0.7892373016909179,0.07377456177164263
27,0.91944321470467,0.01517253148480278,0.821087228369094,0.04747072673889869,0.27714338613804995,0.029863616026987238,0.43714638785588045,0.05614077680280367,0.790271960535924,0.07088145300204328
28,0.9206882106505108,0.011605516347933843,0.8190057366912722,0.04703994596235787,0.2723465817168077,0.022552946988821668,0.4370351606662021,0.053660428270245586,0.788774804168812,0.07165841177161632
29,0.9248724894930247,0.007938701103947827,0.8156800627518137,0.051728816211210046,0.2695501492839585,0.019414699614734847,0.4347527292884735,0.059392795533091694,0.788161304828481,0.0730261699298238
30,0.9276469130972973,0.01573915876305275,0.8045102415221234,0.05462747758644711,0.2663568718607176,0.023487300596478747,0.444425157633515,0.06064628102277832,0.787718327490506,0.07342961498836342
31,0.9239052379138707,0.008334428131162983,0.8150448558684877,0.03602720514606315,0.2703481722442243,0.019466963046750888,0.4374065848164165,0.04642400800467161,0.7886971181655562,0.07194457037427242
32,0.9319732983244013,0.005995341935071899,0.825197119758053,0.04875489104762793,0.2537281672802586,0.018533955265181024,0.4294409292253243,0.0552360906694376,0.7640934937630206,0.046404925303804
33,0.9356152634652962,0.008008380937518354,0.8407068178657665,0.05569019053579188,0.2477027688386758,0.013498390278004643,0.40344292526852205,0.06145569881103312,0.7862427199013937,0.01551268813888414
34,0.93150075526605,0.009939520394076792,0.8267752620068015,0.05709606591746248,0.24783669475310113,0.015777141750004865,0.4161420325249517,0.06543587475245681,0.7869860590553003,0.017477981649977384
35,0.9268167250836226,0.010496157680173921,0.8368754819787361,0.05128982886064075,0.25856135151525655,0.004997301955071228,0.41029065789271746,0.06365601650670234,0.7867805588665274,0.01754154402254841
36,0.9334488968385465,0.013381874337214378,0.8316337656919633,0.0596218490260317,0.24956597108559597,0.023230587463117916,0.4122444863712233,0.06693559499391911,0.7866271228110202,0.018238366153162728
37,0.9298765415478415,0.022374323298292937,0.8626336898395721,0.022687918112937404,0.2594058699988873,0.03176940874125589,0.38079055674613155,0.041526123544895335,0.7822152642010878,0.02443209834236104
38,0.9412456087996776,0.016929218878711755,0.8607954545454546,0.020088260829163266,0.24055249735212408,0.02137756667297801,0.38292191118838637,0.0394265035151113,0.7823709751915007,0.02477977098028994
39,0.9243576712596173,0.0006425603991638348,0.8626336898395721,0.022687918112937404,0.2643034908040841,0.017205193397865262,0.3829905910985196,0.039585282497950215,0.7823491150911963,0.024621392086488163
40,0.9406850459482038,,0.8786764705882353,,0.2362418832411443,,0.354932109660962,,0.7997590683978049,
41,0.9264828738512948,,0.8860294117647058,,0.2601338873431398,,0.3346044026753482,,0.7972159014857448,
42,0.9331662489557226,,0.8713235294117647,,0.2345404249982427,,0.3555377441294053,,0.8025699370900816,
43,0.9298245614035088,,0.8676470588235294,,0.2438952782897025,,0.3483408948077875,,0.8048454022219247,
44,0.9164578111946532,,0.8492647058823529,,0.2444786916898506,,0.373626189196811,,0.7976174541560701,
45,0.934001670843776,,0.8602941176470589,,0.2274876066616603,,0.3545588333817089,,0.7926649712220587,
46,0.9406850459482038,,0.8676470588235294,,0.216103157689896,,0.3435764921938671,,0.8044438495515995,
47,0.9540517961570592,,0.875,,0.1991598959156345,,0.3193094594513668,,0.8130103065185383,
48,0.9615705931495404,,0.8602941176470589,,0.1744527396751426,,0.3603366854436257,,0.7923972694418417,
49,0.9640768588137008,,0.8602941176470589,,0.1884842143271899,,0.3467200543074047,,0.8140811136394057,
50,0.9515455304928988,,0.8823529411764706,,0.1790131863172391,,0.3064705120290027,,0.8242537812876456,
51,0.9632414369256476,,0.8860294117647058,,0.1577640751138665,,0.2799016570343691,,0.814482666309731,
52,0.9598997493734336,,0.8713235294117647,,0.1599101974327761,,0.3311510765377213,,0.8097978851559363,
53,0.971595655806182,,0.8676470588235294,,0.1506489871090018,,0.3150800825918422,,0.8055146566724668,
54,0.9582289055973268,,0.8823529411764706,,0.1637231630639623,,0.3007967704359223,,0.8043099986614911,
55,0.9582289055973268,,0.875,,0.163199658332114,,0.3043868760852253,,0.8115379467273458,
56,0.9674185463659148,,0.875,,0.1422169065552646,,0.3105174373177921,,0.80779012180431,
57,0.971595655806182,,0.8676470588235294,,0.1379987144206301,,0.3160001223578172,,0.8010975772988891,
58,0.9791144527986632,,0.8566176470588235,,0.1227412515116813,,0.3220012569252182,,0.8174273858921162,
59,0.9665831244778612,,0.8897058823529411,,0.134072604832693,,0.293203468708431,,0.8012314281889974,
60,0.9682539682539684,,0.8639705882352942,,0.1211822983142029,,0.3129027674303335,,0.804577700441708,
61,0.9732664995822892,,0.8860294117647058,,0.1331281590531444,,0.301186620750848,,0.8024360861999732,
