Recall(X),VGG16(Y),EffNetB0(Y),SwinT(Y)
0.8336673346693386,0.3125658616267375,0.21764094143254065,0.28488146959135946
0.8356713426853707,0.3078346705228009,0.21713933972853414,0.28190380128302983
0.8376753507014028,0.3031034794188643,0.21663773802452763,0.2789261329747002
0.8396793587174348,0.2983722883149277,0.21613613632052112,0.2759484646663706
0.8416833667334669,0.2936410972109911,0.2156345346165146,0.2729707963580409
0.843687374749499,0.2889099061070545,0.21513293291250807,0.26999312804971126
0.845691382765531,0.2841787150031179,0.21463133120850156,0.26701545974138163
0.8476953907815631,0.2794475238991813,0.21412972950449505,0.264037791433052
0.8496993987975952,0.2747163327952447,0.21362812780048854,0.2610601231247224
0.8517034068136272,0.2699851416913081,0.21312652609648203,0.25808245481639275
0.8537074148296593,0.2652539505873715,0.21262492439247552,0.2551047865080631
0.8557114228456913,0.2605227594834349,0.212123322688469,0.25212711819973344
0.8577154308617234,0.2565344819158046,0.211503361626548,0.24974654796848786
0.8597194388777555,0.254404137100089,0.2105873987867375,0.24885924447597393
0.8617234468937875,0.25227379228437347,0.20967143594692694,0.24797194098346004
0.8637274549098196,0.2501434474686579,0.2087554731071164,0.2470846374909461
0.8657314629258517,0.24801310265294235,0.20783951026730588,0.2461973339984322
0.8677354709418837,0.2458827578372268,0.20692354742749533,0.2453100305059183
0.8697394789579158,0.24375241302151124,0.20600758458768478,0.24442272701340437
0.8717434869739479,0.24162206820579565,0.20509162174787426,0.24353542352089044
0.8737474949899798,0.23949172339008024,0.20417565890806377,0.2426481200283766
0.8757515030060119,0.23736137857436465,0.20325969606825323,0.24176081653586268
0.877755511022044,0.2352310337586491,0.2023437332284427,0.24087351304334875
0.879759519038076,0.23310068894293354,0.20142777038863216,0.23998620955083486
0.8817635270541081,0.23097034412721798,0.2005118075488216,0.23909890605832093
0.8837675350701402,0.22883999931150242,0.1995958447090111,0.238211602565807
0.8857715430861722,0.22670965449578687,0.19867988186920055,0.2373242990732931
0.8877755511022043,0.22457930968007128,0.19776391902939,0.23643699558077919
0.8897795591182364,0.22244896486435572,0.19684795618957948,0.23554969208826526
0.8917835671342684,0.22031862004864017,0.19593199334976893,0.23466238859575136
0.8937875751503005,0.2181882752329246,0.19501603050995842,0.23377508510323744
0.8957915831663326,0.21605793041720905,0.19410006767014787,0.23288778161072354
0.8977955911823646,0.2139275856014935,0.19318410483033732,0.23200047811820962
0.8997995991983967,0.21179724078577794,0.19226814199052678,0.2311131746256957
0.9018036072144288,0.20966689597006238,0.19135217915071626,0.2302258711331818
