epoch,train_acc_mean,train_acc_std,val_acc_mean,val_acc_std,train_bce_mean,train_bce_std,val_bce_mean,val_bce_std,val_auc_mean,val_auc_std
15,0.8890316392292185,0.012394151122991174,0.7641835986854059,0.08624129139194836,0.3417713099264429,0.018359110933814732,0.4836667457653946,0.12899726315059615,0.8238867961899665,0.08175145341898771
16,0.8906281806235257,0.008922685270158555,0.8100716631602826,0.08337417910353344,0.33325305427858587,0.023295712659890506,0.4330266012198303,0.11483499529904695,0.8238010159525931,0.08406779128874653
17,0.8937570850103873,0.014140314571945247,0.798875457743673,0.07853107929261054,0.3258345979438252,0.022065763870658724,0.4348135777057179,0.11405582476365905,0.8301179771608439,0.08012398109136942
18,0.9028188031254596,0.02110566698921244,0.8038365344708879,0.08332566948259665,0.3114915809466094,0.03558397029474724,0.42713612842653526,0.09907099129004733,0.8301381703992794,0.07770371345505354
19,0.9102270413370949,0.021513153775844788,0.8230856224579837,0.07039952924145526,0.29647910397952115,0.035680103837710316,0.3914443689937381,0.0742474661987494,0.833383753306969,0.07409267963942161
20,0.9139591112486884,0.0146037295192531,0.8090664332290217,0.07744507714352218,0.28705156636886503,0.029455317159564575,0.41886959548556124,0.10194757107168388,0.8390559290513302,0.07058720413708361
21,0.9182706650857796,0.010444770846651923,0.8109130451496963,0.07076602673282169,0.2794399026779568,0.021432978933091106,0.41256357223040724,0.1053772369853646,0.8362211828387298,0.07053120367760642
22,0.9139348588477132,0.014001890187723673,0.8336054549629989,0.07494777400598525,0.27543879410844774,0.030703455647915122,0.380896848491343,0.09668696545228685,0.8360119574773442,0.0704011222174261
23,0.9201811289626731,0.01405834614147061,0.8308200108111172,0.06348538663156374,0.2676309912477114,0.03356466387101532,0.38346931294742664,0.07140697800250967,0.8395590308875656,0.07051299653674963
24,0.928200266633971,0.010303908320278667,0.8304634210226357,0.057153841731973874,0.254509658673243,0.022290932252951055,0.3747989073728732,0.06562352399835272,0.8406192131133678,0.06870651653873783
25,0.9204885398900535,0.01068103411827115,0.8124220436172434,0.08136632673299812,0.25751821443393397,0.02228966544787308,0.4193782590191134,0.11303968804769363,0.8468057684556779,0.07900922224685233
26,0.9254404718635262,0.0070236789146181445,0.8063986843858706,0.05334995679184957,0.25303719125944535,0.017297650122093985,0.41335457271797416,0.06372468328988075,0.855477432520549,0.07606482794265983
27,0.92028907982049,0.01664837530245119,0.833017164750288,0.06960041048574538,0.2580605154439092,0.029816227104433102,0.3922860539419036,0.10231229680888085,0.8460801011705176,0.0791837633712121
28,0.9278653997121262,0.005730197799629806,0.8238023011338896,0.07412616854478608,0.2437641261586347,0.016589668574582536,0.40139110457140337,0.10243281310994826,0.8497983639568499,0.07970192499027397
29,0.9295455834611173,0.0066820751830288586,0.8305095691726021,0.06167390977686819,0.2412528001995724,0.017478282658900796,0.3782860335543609,0.07680208207773463,0.8526905720936035,0.07543381485999961
30,0.9339213324269227,0.01286845967487889,0.8310289519615857,0.06883280913290335,0.23544811821846534,0.023969764772340113,0.37556992897800706,0.07890004705217075,0.8515302822043547,0.07334076654711184
31,0.9338076632076495,0.012164140817126492,0.8269403509544684,0.07062694571191269,0.239338980333555,0.021167135891977523,0.38130704427963946,0.08133643718816214,0.8522917013774687,0.07466464672004768
32,0.9276733439411706,0.009176890850435283,0.8256645752209325,0.07288846010263704,0.23892697056786089,0.020980985143263794,0.3847512804896187,0.08883752268065104,0.852328025843479,0.07581801729377191
33,0.9344965948941621,0.012197871830966767,0.8238320440352972,0.06220318302427174,0.23369367712331052,0.02195916454653239,0.38520632781934916,0.07538952012714846,0.8547488604148669,0.07497116650891543
34,0.9328279927607543,0.009029164639877818,0.8275256430603016,0.07074663200178875,0.2345056521220655,0.023189304293047008,0.38218655008490765,0.08471022084576679,0.8521707652246888,0.07515921519066612
35,0.9196721220453478,0.01296762846041851,0.8286723643026006,0.06652230519547228,0.2466942041491647,0.019371189948157338,0.376753165855161,0.0800146639114382,0.852329197701618,0.07427375983980015
36,0.9361920937796366,0.011464347111714795,0.8287128527552938,0.07121781715642309,0.23168592786841527,0.016669511334594267,0.37755308248392294,0.08459511567709087,0.8515686865805188,0.07479368606825029
37,0.9402406019893996,0.010821004621375918,0.8256855227415093,0.07174031618638878,0.22711022426134447,0.021751556437702553,0.38558117260305025,0.08824147488373027,0.8519406738418739,0.07482334949141821
38,0.9299195234657259,0.006474289890653434,0.825081192657003,0.06983847423733555,0.23873587374839036,0.016745371096365747,0.38476062227305163,0.08926127484066347,0.8518587283239824,0.0748059852585048
39,0.9371750536992942,0.00939986928111953,0.824085176720748,0.07129828170322589,0.22941442838099915,0.018660848924223,0.383641319537748,0.08866729043434857,0.851872345592467,0.07484957771937764
40,0.9342148836859425,0.01530980574646183,0.8369578596184368,0.08143053279232636,0.23118875769148536,0.02478686236370358,0.3726422973680468,0.10522733283435451,0.8182577764853948,0.040318364913963865
41,0.9390900939534521,0.011048629601168383,0.8495449097917274,0.06330590299613313,0.2096417558688266,0.018282077569850542,0.3745909761983758,0.06364050938316582,0.7929308824423766,0.006287113751108245
42,0.931560173092667,0.004584299158369106,0.8254380850581414,0.06865392338310748,0.21566476480411806,0.013525745270216771,0.3856548108802433,0.07086731734028581,0.8071132092683817,0.008927529512517692
43,0.9408346653151924,0.0026822147210420317,0.8215754866712014,0.09136296926612701,0.20432297037659147,0.015576633930203266,0.42568630730273593,0.14742920526683057,0.8021479504956517,0.0004542246169362184
44,0.9373065377568126,0.00019572173195678462,0.8311712499595116,0.026052990107851382,0.20167959316821965,0.01275794048253511,0.39400888512533844,0.03749489738114598,0.8013869883841147,0.011569557905703085
45,0.948789520876379,0.002337634207033473,0.8455608460467074,0.06894021997769924,0.1878130661578472,0.00161789239893808,0.37162818076456505,0.09305069578268473,0.7957903819254394,0.013906798893204706
46,0.9443666913570622,0.0026711881445937754,0.8295031257085479,0.07440275900251027,0.18561532822790527,0.01021600238367094,0.4040730688474181,0.11264037425656191,0.7935717326521924,0.004726086191838507
47,0.9514248957155667,0.006395414339997557,0.8596670229650503,0.07198641574415562,0.18076215544816093,0.01537986890588619,0.3554705623105925,0.08490020413838734,0.8071687040077844,0.013650390440804034
48,0.9598261276363493,0.0017477123670510159,0.8714977488420302,0.03800873589800388,0.16743113832658416,0.0056179508904816025,0.3455426461397175,0.0695242304994533,0.8194083348537371,0.0021313616640854893
49,0.9540661182799892,0.01138218353872849,0.843771256437664,0.10021525997090464,0.16316079735453254,0.02923881324092849,0.3959403026316778,0.14311796308442204,0.8096005899166818,0.0038821422290102638
50,0.9558711161358232,0.013598525404831143,0.8596670229650503,0.07198641574415562,0.1635197263340702,0.0041113372116022,0.3574865685101781,0.08344794057835832,0.8150881074013259,0.007370264760725538
51,0.9598339246033293,0.0067427514981181404,0.8717001911054968,0.06646661740042634,0.1446310047121683,0.012180460045336024,0.35039054727339203,0.09139697966667616,0.8032065316548075,0.006595663964269716
52,0.9655783400257301,0.009882569141763711,0.8717001911054968,0.06646661740042634,0.14275259484883784,0.024052329136029803,0.3530109436202806,0.10098455712122169,0.8112832968436416,0.010719163415770316
53,0.9735215001364469,0.007409859373238588,0.8595050691542772,0.04922011054221781,0.1319341003422809,0.003793583778721137,0.3659890178520786,0.08414759353518242,0.8146570729185671,0.0008681334394698893
54,0.9664535495692176,0.004890286654808572,0.8696271823276001,0.05790062329024031,0.1311321754759224,0.002458528783158948,0.3553887353534295,0.079173671802124,0.8191076749984796,0.006587063261463786
55,0.9743986589216795,0.0036663366690502792,0.8736922229780067,0.06364945890964328,0.12162102269294345,0.00748953369075708,0.34956138728085906,0.08361562252735022,0.8149269445964848,0.01543557381695229
56,0.9655607968500254,0.0013562689031375644,0.8695462054222136,0.04651747068927158,0.11755448480419056,0.0025892661702806253,0.3565276786551353,0.07457281225570801,0.8277762573739585,0.009600534507078859
57,0.9668960274453238,0.00551604486824798,0.8896689664107796,0.04680376728386321,0.11453003792924295,0.0017420829435646022,0.354643077065086,0.09029650772707092,0.8156491364106306,0.01209205060116108
58,0.968646446532299,0.0044685201056622196,0.8837333592459431,0.060946819056696896,0.12221146581936945,0.008380513654039459,0.35051588066525824,0.08504133783359374,0.8212461229702608,0.015642528228219064
59,0.9682819383259912,,0.9065040650406504,,0.1187230216905409,,0.3058903709175141,,0.8131172839506172,
60,0.9709251101321584,,0.9146341463414634,,0.1172913617565243,,0.2993425927995666,,0.8013888888888889,
61,0.9788546255506608,,0.9105691056910568,,0.1045570963509544,,0.3050966367004363,,0.8058641975308642,
62,0.9788546255506608,,0.9146341463414634,,0.092842428583143,,0.2999977270762126,,0.8191358024691358,
